id,prediction
174773,6417.4071875
174774,1975.40413086
174775,1184.55201904
174779,897.80489624
174780,2639.72205566
174783,3473.37538086
174788,1502.1454834
174791,2579.2892627
174793,2587.48981445
174796,1547.22687988
174801,1410.64350098
174806,1731.46921143
174816,1329.48160156
174817,1602.84150391
174820,2837.41566406
174824,1976.88208008
174825,3764.09036133
174826,3566.79221191
174827,1313.24514893
174833,1983.88590576
174835,6313.65064453
174847,3832.1081543
174854,1438.26243164
174860,1743.99536621
174867,9218.97054687
174870,6330.67982422
174875,1295.40631348
174876,7828.35654297
174880,2893.1771875
174883,4152.40421875
174889,1529.6087915
174891,1360.40120605
174895,1575.8980957
174898,1036.7924585
174903,3169.15841309
174908,3429.32979004
174911,3326.20240234
174915,2747.2398584
174919,4616.47539062
174923,2384.28666016
174924,4826.19735352
174926,1733.71770264
174927,3193.36845215
174932,7234.91780273
174934,2923.01485352
174949,1387.36440674
174951,2910.51167969
174953,3540.3836377
174956,2577.2116748
174962,1590.47022461
174982,916.106102295
174988,2152.38977051
174990,1752.35175781
174993,1449.52144775
174996,6406.31220703
174999,6681.28068359
175004,1373.71767578
175005,6369.83420898
175006,1480.75248535
175007,1829.83124512
175010,1935.75349365
175012,3970.52476562
175019,1514.8035376
175023,897.84588623
175024,957.468944092
175025,5591.1344043
175026,2034.52880371
175028,3268.56113281
175041,2074.62697266
175052,3972.46662598
175056,1722.77174072
175058,3033.1764209
175060,952.916898193
175062,1491.1609082
175067,1219.44101807
175071,5324.13494141
175075,2611.30972656
175076,1568.72890869
175098,1973.76407471
175102,4035.87734375
175103,2905.45846191
175104,1315.69866699
175107,1432.4516626
175116,2369.28410645
175122,1799.7368457
175123,2119.23003418
175128,1903.7587207
175129,3384.06791016
175132,2512.62099609
175137,2114.1565625
175153,1635.15189697
175155,1094.93251709
175156,1736.52718506
175160,6362.905
175170,2760.76018066
175176,884.057237549
175181,1784.29620117
175185,1293.21570557
175193,1139.25074707
175195,1012.68491577
175199,5429.22592773
175209,1023.48673096
175211,7924.30564453
175213,2484.33106934
175214,6397.46911133
175216,1319.84831543
175219,2554.41596191
175222,1328.23947266
175223,1151.44003418
175225,1537.75276855
175230,1736.24499756
175233,2748.08242187
175237,3528.0773877
175241,4521.97829102
175245,3478.8677832
175246,2689.17445313
175249,1097.97866943
175269,886.054780273
175270,2528.24745117
175272,1169.78856201
175283,3294.61378906
175286,696.19427002
175292,3290.43848145
175299,2137.95193359
175300,1764.20841309
175301,1276.5965332
175303,1074.75584229
175304,3980.22025391
175305,5435.03075195
175310,797.946668701
175315,921.745015869
175316,2029.55115967
175321,3101.80736816
175324,1399.62330566
175329,1095.15193115
175333,5780.86470703
175335,3588.40539551
175338,4445.19886719
175342,3503.66895508
175348,1881.91450928
175351,1430.09654053
175352,4541.95115234
175358,2273.851875
175359,3225.36537109
175364,1449.73514648
175369,3682.19253906
175370,2339.0224707
175381,1543.26451172
175382,3455.98437988
175384,895.985684814
175385,1207.18260986
175386,1026.08322998
175389,2561.51186523
175390,2136.00935059
175394,1055.81281738
175400,8013.54847656
175401,920.521699219
175407,4672.36210937
175411,930.199952393
175420,2331.83507324
175426,1650.02010498
175427,1838.92210937
175430,963.609152832
175434,2016.23768311
175439,4096.81881836
175443,7231.18973633
175449,3897.9229541
175453,1234.45862061
175456,2513.47556152
175458,1424.51819336
175459,2185.42341797
175475,8195.89426758
175476,1530.64049561
175477,1236.51438965
175480,2114.11605957
175481,1697.34080078
175485,1069.61398193
175489,1295.4115332
175500,1421.19200439
175504,2142.09282227
175508,3115.07647461
175509,3471.50182617
175510,3568.86699219
175518,4343.28926758
175520,1747.8002002
175523,2765.0209082
175525,1924.0488916
175530,1392.82581299
175535,3668.9281543
175539,1658.78394043
175540,1313.25148926
175542,1608.09949219
175544,1485.51470215
175548,6960.64950195
175556,1170.56470703
175564,1627.43928467
175567,1895.9936084
175570,1079.45894043
175571,8412.23382812
175574,3931.48791016
175575,2250.28476563
175578,1230.51249756
175587,818.229359131
175596,1123.92272705
175602,1775.1910791
175608,841.236170654
175611,1150.25405273
175621,1638.49056152
175624,2006.64266602
175625,2487.64852051
175630,4266.97396484
175634,1633.80165527
175636,1635.75375244
175645,2150.59222656
175651,1820.15764404
175673,2499.29244629
175681,5481.94522461
175682,1698.1776001
175683,1896.40420166
175687,2559.38495605
175691,1071.90463379
175692,1381.22982422
175703,1254.2945166
175713,1252.88791504
175714,1541.87847656
175737,1578.28413818
175740,2653.2430127
175743,1050.54077881
175748,812.226790771
175755,1527.04746338
175756,4902.09363281
175758,884.059821777
175764,7486.13887695
175768,5065.30095703
175771,4727.09791992
175781,3466.49888184
175790,2714.20526855
175800,1270.36046143
175806,1474.28644775
175813,3117.65036133
175819,3703.53263184
175827,1995.90514648
175828,1448.11108643
175831,1295.64883301
175838,1994.41543213
175850,4179.7715625
175853,5789.0434375
175855,1360.97094482
175858,2375.47878418
175861,1937.71128906
175862,1740.53352295
175864,1961.14235107
175870,5543.54628906
175873,3308.08473145
175876,3526.51699707
175878,3591.5265625
175883,1280.75633545
175886,4870.09898438
175887,3734.54603027
175901,7887.9396582
175905,5830.52074219
175912,1845.09989502
175913,3526.09057617
175915,1200.3042334
175920,887.742592773
175925,6241.59591797
175931,3273.33212402
175935,2036.96294922
175940,2489.34346191
175943,9545.37246094
175948,1653.74001221
175957,1751.91666992
175959,5957.01533203
175960,1268.50227539
175965,2450.66970703
175971,759.859870605
175973,1591.06276367
175980,992.460859375
175986,1392.48407471
175992,2779.88839355
175993,734.559289551
176004,2209.18948242
176012,1839.53180908
176016,2138.6117334
176021,911.011829834
176024,1918.40775391
176029,1981.5055835
176031,1460.491604
176033,1404.1975
176034,2236.19724609
176040,1322.28091797
176041,4114.87019043
176046,1213.49288818
176057,3793.92619629
176061,1402.7222583
176066,1692.17552246
176075,2359.56568359
176077,2124.38573242
176080,3236.05701172
176081,2554.91311035
176085,779.265380859
176093,6504.55625
176096,5311.81244141
176107,3492.39836914
176117,1902.50094238
176122,2589.71994629
176129,3558.00548828
176138,1835.06746582
176141,1983.93284912
176142,1608.27654297
176144,2022.99506348
176149,6319.69269531
176152,441.246842041
176158,1056.62580566
176165,1867.53902344
176171,13675.9267773
176172,1488.06613525
176177,597.815328369
176185,2247.05805176
176192,5007.55554687
176193,1581.60687012
176198,2385.78200684
176205,4730.46601563
176206,2347.32658203
176215,1229.14075195
176217,2791.87288086
176218,4047.91963379
176222,2126.85145508
176229,2081.2745752
176230,3331.53619141
176233,2079.90896729
176236,1391.10418701
176238,10005.7732422
176242,908.600302734
176246,3139.83558594
176247,1749.03583984
176248,2704.65240234
176252,1870.36853271
176255,4944.89360352
176263,1257.64841309
176268,5540.87810547
176274,3312.89379395
176276,1279.86328613
176279,1240.07307617
176283,1743.81645508
176287,862.496104736
176290,2030.08997559
176291,2007.33818359
176292,3712.88567383
176301,1457.59046143
176305,3749.96506348
176321,7138.98637695
176322,2964.65994141
176334,2107.84426758
176336,1052.64142334
176349,2872.41219238
176353,1860.76558105
176355,3569.75723633
176356,1959.23585693
176374,3203.11137695
176390,1130.94018066
176391,2767.50970215
176393,7361.43554688
176402,1982.81470703
176406,1845.52902832
176407,971.39612915
176413,3542.11956543
176418,3101.25524414
176423,1164.27343994
176424,1357.39612305
176425,1714.86102051
176432,1002.27613281
176438,2826.58223145
176440,1269.18727783
176449,2561.66638184
176455,5324.48955078
176457,1015.02214966
176464,1688.93837402
176465,4266.17447266
176468,1308.06913818
176470,1499.87989502
176472,2333.47625977
176473,3218.94775391
176489,2659.9978418
176493,3961.72625488
176497,1283.38320557
176507,2215.08243652
176509,8151.93581055
176526,959.488088379
176529,1284.73654541
176531,759.341687012
176535,2566.01538574
176540,849.827471924
176546,836.247127686
176547,5305.36382812
176559,1274.26984375
176560,1309.91981934
176582,1430.89734375
176584,6147.24498047
176585,1226.35079834
176588,1058.79750488
176591,1229.62102051
176597,3995.33905762
176599,2907.90352539
176601,3680.05062012
176606,1586.8262915
176607,2675.32937988
176611,2853.34724609
176620,1668.13991211
176622,1472.25484863
176633,6645.74384766
176635,4903.14865234
176643,4080.32936035
176647,1358.50692383
176649,11282.6316211
176654,1874.31260986
176658,3574.60501465
176662,1036.00197754
176663,2681.55691895
176673,1336.49113525
176674,1309.30086914
176675,5859.59227539
176679,2189.36207275
176680,1194.56165039
176682,1912.93398682
176684,2340.70614746
176691,2170.76961914
176692,1494.2167041
176697,1111.03567139
176701,1721.53138184
176706,1584.10369141
176709,8014.72636719
176715,3461.16313965
176716,1731.37959717
176719,901.396793213
176722,1328.95250977
176724,4294.88323242
176725,2022.53004395
176726,1901.71397949
176732,1348.68067139
176733,2793.34739746
176739,8952.60535156
176749,1319.37155029
176750,3696.02227539
176752,1993.55894287
176760,1212.54480225
176761,9525.32470703
176768,4593.27397461
176771,835.215601807
176776,2464.27446289
176779,1221.02037842
176780,3199.65741211
176782,1304.92560303
176785,3678.49079102
176788,6024.44950195
176793,896.248966064
176794,928.984385986
176795,3681.82493652
176796,1643.00192627
176804,4795.42966797
176806,1496.34541992
176816,2148.71008789
176819,1471.97546875
176820,1116.54577148
176822,1852.12396973
176826,3598.19668457
176828,2347.69244629
176834,3059.98564941
176838,1273.14613281
176848,1631.40386475
176852,2361.4788623
176854,1820.31621338
176858,1365.79313721
176859,4049.07910156
176862,1373.20500488
176863,2161.18805664
176869,7611.19507812
176870,1660.34724365
176874,2061.27649658
176879,808.416932373
176886,1556.64904541
176891,1982.70620361
176893,2983.06585937
176896,3912.55345703
176898,1334.36046387
176901,5602.57597656
176916,1440.17586914
176919,2772.99069824
176930,1598.34518555
176937,892.619573975
176940,622.776524658
176941,1020.2928894
176946,1936.91668945
176949,2486.06551758
176951,1480.6369458
176952,1843.39223877
176958,2833.19427246
176975,2583.81613281
176978,6901.56537109
176979,1459.01638916
176980,3456.42968262
176984,3408.71845215
176987,1222.30545898
176996,5018.46033203
177003,767.664671631
177008,2022.24313965
177010,2917.63723633
177015,1879.86006348
177016,1593.7130127
177019,1154.29370117
177023,2680.72878418
177028,1040.16676392
177034,1247.92242188
177035,1315.60480957
177043,940.625029297
177045,2934.39659668
177046,1608.8499585
177047,1742.84954834
177057,1533.72131104
177058,1380.99340576
177059,2972.70129883
177064,1053.80481079
177070,2058.63786621
177073,3796.93263672
177077,1835.74454834
177085,2741.05522949
177086,3283.49969727
177093,1179.32311768
177100,2354.25410645
177108,2318.31580078
177109,4255.78694336
177111,992.827833252
177116,2750.14370117
177120,7520.02301758
177131,3063.45568359
177133,2030.35718994
177136,3302.06638672
177137,1502.02809814
177139,1007.91306763
177142,1659.48243408
177145,1210.92434814
177155,1394.27720459
177158,1812.08841797
177160,3001.57788574
177163,3705.151875
177169,2858.16775879
177174,2840.74148926
177177,1560.74110596
177182,1761.74895996
177192,786.454923096
177196,1590.99150635
177198,8280.53361328
177202,3164.26294922
177206,1314.25365723
177207,3146.79559082
177218,1010.11172119
177225,954.424915771
177228,8715.17058594
177231,1015.85367065
177233,3214.97188965
177237,6949.05599609
177241,1173.30839844
177248,1279.37590088
177255,5022.98456055
177259,2540.10141113
177263,5630.47886719
177271,1920.80460205
177278,855.652116699
177280,2572.19000488
177286,8454.85664062
177288,4367.92667969
177289,1436.23108643
177292,1481.48616943
177293,4790.80895508
177294,737.165792236
177300,2581.70580078
177302,1759.61364502
177305,2178.70276855
177312,900.510750732
177317,1198.93316162
177327,8023.95424805
177329,1241.83036133
177334,1647.60226562
177337,1179.81289551
177348,3288.05857422
177350,3891.95333496
177358,4294.23110352
177360,3427.17914551
177363,1494.27631104
177366,10378.5801563
177373,982.411531982
177375,1752.99068115
177382,1342.20874023
177384,1823.44545898
177386,1187.30518066
177390,1728.27845703
177394,2135.44257813
177397,4073.64896973
177406,1365.00959473
177418,1795.81868164
177422,2136.02177246
177432,1653.66599121
177435,6927.54743164
177439,1471.14914795
177451,1337.50391113
177456,1368.49751953
177457,932.192659912
177459,1320.70954102
177464,1185.43229736
177465,2311.16650391
177466,6562.20004883
177467,1934.17371094
177476,2784.88964355
177479,2910.1923291
177480,1456.4739917
177491,2869.48746582
177492,2947.4069873
177503,3189.226875
177509,6874.52889648
177515,6933.37898438
177516,1874.52810547
177519,2659.79911621
177521,2807.5000293
177522,2008.64083008
177526,3101.88280762
177540,2284.08994629
177547,2507.16179199
177549,1604.06217041
177556,1539.7215332
177558,2107.41194824
177560,5071.34080078
177565,1263.60174561
177568,6142.66597656
177581,1334.24480469
177583,5021.84389648
177585,3768.11310059
177589,5320.85772461
177594,3256.0582959
177598,3838.04517578
177599,3189.45914551
177606,1677.95177734
177612,2613.23991699
177618,3692.0216748
177627,2358.74537109
177628,1095.14993164
177635,3269.87625977
177636,1223.73803223
177640,1757.5958374
177645,1649.00866455
177647,5611.66787109
177649,2096.0283252
177650,909.859575195
177654,1647.0160376
177664,1720.10453125
177665,1448.36044678
177666,1240.11262207
177667,4320.77449219
177675,1506.64424316
177681,1997.70047607
177687,2085.14461914
177688,4140.68186035
177695,2154.35934082
177707,762.838946533
177709,6990.83583984
177711,1148.91374023
177718,3091.69292969
177719,3811.78580566
177726,8896.87976563
177735,744.403067627
177736,2697.19391602
177738,2196.69803223
177743,6483.96188477
177744,1601.88001709
177750,2420.84132813
177770,5192.56068359
177778,2481.14519043
177783,1358.76243164
177788,2045.61562744
177797,15913.7743164
177802,3436.28002441
177814,2257.00556641
177827,8310.56905273
177834,8432.31578125
177835,2373.74450684
177837,2763.83954102
177838,1600.481521
177840,2161.75362793
177854,4059.28332031
177858,1317.78286621
177859,3134.17640137
177867,934.262590332
177872,7081.17946289
177875,2027.92186035
177880,5266.10634766
177885,5568.67072266
177888,1168.80968018
177891,8374.89411133
177893,1232.75849854
177901,1299.4699292
177903,1997.18000488
177908,3831.64889648
177912,1186.93732178
177918,3421.05290039
177921,1584.02125732
177922,2115.963125
177930,935.676741943
177931,1251.265625
177938,3509.28255859
177940,1010.67143066
177943,5116.76411133
177950,3443.49400391
177956,1542.26074463
177957,1090.48465088
177958,1583.39113037
177963,933.915302734
177965,2558.61532227
177972,1853.00100342
177973,4174.95344238
177978,2150.64956543
177983,2141.46141602
177991,6207.00607422
177992,1290.63245605
177993,2124.55376465
178005,2089.88335938
178006,5653.18861328
178008,5585.62943359
178011,961.533010254
178016,5068.24577148
178021,1087.09393066
178027,1811.38055664
178032,2075.60825195
178035,1367.00130615
178040,1889.37711914
178041,4263.95675781
178042,1873.8585083
178044,3063.09386719
178060,758.058852539
178063,983.141911621
178066,2583.69579102
178068,2175.70441895
178071,1813.22894775
178075,1149.91824707
178078,1072.33196045
178079,2475.19108398
178080,1575.04012207
178086,1472.86067383
178089,2585.02571777
178091,3921.79077148
178100,1500.1597998
178114,4364.77643555
178121,4144.53044922
178125,1017.01046387
178126,1543.74354248
178137,3346.5034082
178138,2321.73790039
178141,1728.6123877
178149,1437.94743408
178152,3785.94838867
178153,3803.8234668
178156,1012.18809937
178162,1935.56489502
178170,1513.92660889
178180,859.378254395
178184,1896.98934326
178187,5268.72763672
178192,1861.984646
178199,1830.09437988
178217,919.805950928
178222,1635.51161865
178228,4439.2662793
178230,1017.57801147
178233,998.858509521
178234,1242.73495605
178239,1910.11953613
178246,1940.49003906
178247,1923.58009277
178265,4494.86139648
178270,1352.31952393
178271,626.879539795
178287,2192.95877441
178288,1798.71231445
178292,1974.4835791
178301,5006.2825293
178303,8080.43535156
178306,981.432669678
178307,5690.60661133
178312,5159.44666992
178316,1791.76119141
178334,2326.81745117
178338,2880.30175781
178353,3732.92441895
178354,3429.78376465
178355,2901.82950195
178358,3895.86995605
178359,1617.51689453
178363,2213.89589844
178368,1622.60915039
178370,2993.39457031
178377,1836.54189209
178380,1328.20935303
178385,7444.20438477
178386,2012.51813232
178389,5528.11922852
178391,1218.77266113
178393,3081.70772461
178394,2156.25899414
178398,1554.89660645
178400,1357.46216797
178401,3338.10959961
178410,1438.98560791
178412,2891.25444824
178416,2857.1542041
178419,871.654414062
178424,1592.48960205
178426,997.940028076
178442,960.303518066
178446,5993.98802734
178447,899.364331055
178452,5311.76255859
178467,3188.81941406
178479,2089.84558594
178481,2731.82550293
178483,4911.54810547
178486,3395.23253418
178488,978.806273193
178489,1788.21319092
178490,1189.41787598
178494,821.15614624
178498,1707.37736572
178499,2881.05602051
178500,1294.27202148
178502,1468.27718506
178508,1923.66978027
178509,681.600904541
178535,4754.50654297
178536,1198.7327417
178544,892.595075684
178548,2527.85615723
178551,854.22689209
178553,1677.96195557
178561,1966.30938477
178580,9059.84724609
178586,3018.90268066
178589,6356.15786133
178595,2593.8165918
178600,4419.07433594
178604,2968.20367676
178616,4464.1775293
178619,3640.36258789
178625,1768.8132666
178628,1627.72135498
178630,1250.17300049
178631,1012.16432007
178632,4760.21919922
178636,16624.3993555
178637,2699.20374023
178641,2126.10830566
178647,1883.0920459
178656,5039.76861328
178658,868.971984863
178662,2564.27596191
178663,1883.54518555
178664,2480.11195801
178669,2270.91200684
178670,2236.17693848
178677,1277.89001709
178681,6282.63650391
178685,3459.40695801
178688,1704.1274585
178692,1484.0320459
178696,2334.99695801
178698,5389.61042969
178704,1777.96485352
178713,2440.11344727
178717,1200.88070557
178718,927.220825195
178721,2385.01859863
178744,4369.47578125
178747,1722.86258057
178748,1538.36137939
178750,998.705614014
178763,6179.91539063
178769,9413.90460938
178771,799.990699463
178773,949.288653564
178775,1619.73256836
178783,3629.44666504
178792,1240.24407471
178795,2284.10958496
178799,1046.33574707
178800,1070.67721191
178806,2587.26111328
178814,5853.05530273
178815,1831.70019287
178821,2121.00982422
178825,3852.01532715
178826,1907.37811523
178829,7342.47866211
178830,2352.58432617
178833,2726.05270996
178837,1053.27512939
178839,798.221489258
178840,1623.13398193
178842,3701.39780762
178846,4049.70052734
178849,5233.28444336
178850,1289.57784668
178854,3504.04811035
178859,1966.70584961
178860,1064.90142822
178862,1101.81098389
178868,3139.72410156
178871,3393.15438477
178885,1102.80375977
178890,2047.50970947
178893,2168.39616699
178895,1843.62595947
178900,1049.18279297
178902,2096.32456055
178912,6257.31132812
178929,4290.42735352
178931,2124.01477539
178933,6385.65973633
178939,1123.97767578
178940,882.765697021
178941,4545.59236328
178952,2147.01103027
178953,2319.70533691
178958,1428.81935059
178961,1308.5280835
178967,1301.1143335
178971,2418.08297852
178974,2550.48399414
178979,5683.22568359
178985,2325.34207031
178987,1528.62914307
178988,2018.3806958
178991,4919.52144531
178992,2031.982229
179000,1654.61612793
179004,2106.23213867
179005,1704.44562988
179012,6360.75469727
179013,8501.71933594
179019,2139.81771484
179022,2272.68312988
179024,3675.24674805
179031,2100.27394531
179037,1533.07310303
179039,1333.53057373
179040,1354.97366455
179041,1496.52475342
179047,4730.96042969
179049,5825.33111328
179054,4808.27114258
179057,1643.36025391
179062,1150.30779053
179066,5843.5728125
179068,2580.89482422
179072,2101.76004395
179077,2866.20791016
179082,876.490024414
179089,1601.61009277
179090,3122.50200684
179092,3574.77092773
179097,3423.80831543
179098,1172.42684814
179100,1930.40806885
179104,2377.2953418
179115,1437.2532373
179125,1436.1542334
179127,1752.35787842
179134,2318.64640625
179135,768.847851562
179140,903.500268555
179144,1656.24046143
179151,1053.51253662
179153,1376.52806641
179155,1727.48010742
179160,1645.10809814
179163,702.515374756
179172,900.117410889
179173,1072.0515625
179174,9735.85900391
179177,4660.34286133
179178,5313.89017578
179199,1202.45932617
179200,862.052022705
179201,10001.2282031
179206,2196.15701172
179212,6086.24931641
179225,1061.26312988
179230,1437.98978516
179236,1549.49989746
179245,876.329916992
179251,1051.92825073
179253,2878.89942871
179256,1696.77878174
179258,7930.48833008
179267,7536.52993164
179285,2819.24206543
179286,3675.48446289
179291,1357.74864258
179294,1113.6808667
179295,6427.54508789
179297,1941.77063232
179299,2012.68235107
179300,1517.30365967
179302,757.541970215
179310,2557.60478516
179311,965.254498291
179313,3088.62222656
179314,1282.01538086
179315,1019.50027344
179316,1524.28908203
179317,1044.46028076
179318,1450.68291992
179323,806.000603027
179324,772.062097168
179328,825.058786621
179331,1053.54275635
179339,2616.32260742
179354,1509.31021729
179357,905.624910889
179359,3008.41986816
179364,875.573115234
179365,1142.8980835
179368,2490.03597656
179371,8355.34885742
179374,1026.12114746
179375,966.84220459
179379,2085.02056152
179383,7505.10999023
179387,3057.0496582
179403,760.648809814
179405,1290.71300537
179413,5106.10506836
179414,1347.55802734
179415,2611.1865625
179419,2341.7430127
179421,1137.923125
179424,1577.43328369
179427,1567.39693115
179430,5313.829375
179431,1172.7561377
179440,4187.10753906
179446,5341.91960937
179447,2205.06292969
179450,1338.50771973
179453,3144.67820312
179457,3767.89763184
179478,2632.21357422
179480,1498.10443848
179485,3359.09982422
179493,895.337198486
179505,3582.08029785
179506,637.949387207
179508,2630.75355957
179512,1332.02021484
179519,1041.37718262
179520,1197.39704346
179525,1231.22923584
179528,2068.8080542
179530,1021.40490234
179533,796.108944092
179539,2259.34740723
179547,2512.92715332
179560,2120.81448242
179578,1891.50283691
179583,7457.84873047
179588,2702.78609375
179589,3203.63831543
179590,1680.22987549
179592,3929.94706543
179593,1676.5849585
179600,1547.78138916
179601,1839.51741699
179607,3046.90443359
179608,1297.49987305
179611,1764.05044434
179613,1382.36258789
179618,1424.28741943
179628,1376.3630542
179629,2329.7629541
179631,1406.6643042
179633,1289.37021729
179635,2662.99852539
179638,3463.64103027
179639,7138.66054688
179641,3867.92556641
179648,880.768996582
179655,1882.15192383
179656,1500.57203125
179657,1220.82697266
179659,1462.10205322
179669,2635.92528809
179670,4085.6419873
179687,4150.68478027
179689,1459.93194824
179690,4202.85043457
179695,1860.17115723
179700,1208.74891846
179703,1147.18677246
179711,1487.59153564
179716,2002.67685059
179718,15164.2861523
179727,1104.79388184
179735,7124.39827148
179740,1232.52789795
179744,1549.79891602
179747,2793.615
179751,2054.65778564
179759,3238.96018066
179766,3788.14811035
179767,834.823028564
179773,3231.54514648
179796,2910.79372559
179797,1829.50384521
179804,1672.65510498
179820,1198.99578613
179821,1159.57916748
179822,738.7428479
179826,5524.42151367
179828,2656.56341797
179832,1705.64036133
179835,1115.45671143
179837,924.738934326
179840,1837.35780518
179841,2020.29238037
179842,1953.52047119
179846,5244.50657227
179853,1250.82419678
179858,954.804586182
179860,1354.18459717
179863,2395.3988916
179864,1501.93169189
179872,2867.37804199
179877,1344.52295654
179891,3397.94590332
179892,2958.40174316
179893,6084.72195313
179907,943.922806396
179910,1847.12312012
179916,1868.32493896
179922,3744.22083496
179931,2135.6214502
179937,6630.3959375
179939,3196.32604492
179945,1741.31813965
179947,1036.81875122
179956,2195.6582959
179960,1576.22447021
179961,2329.41499512
179966,3882.62463867
179975,2015.38316162
179977,5028.62870117
179980,2628.16077148
179981,7470.72305664
179983,2074.00880859
179985,1238.31915039
179988,5244.02466797
179992,1617.80732178
179995,5304.16036133
179996,5377.5018457
180004,14457.1471484
180006,1150.80040283
180007,3702.34810059
180009,1705.33852539
180011,5991.83404297
180013,2147.47436035
180017,7074.79988281
180031,5695.04782227
180032,2589.04916504
180033,1763.87296631
180034,2818.80593262
180041,3464.06167969
180042,2337.22119141
180047,1511.42707764
180049,3802.33399414
180061,1914.08283203
180062,610.345163574
180067,1466.78205566
180070,1432.64825684
180085,2332.5255127
180088,6734.60592773
180090,918.018803711
180098,1714.4389917
180100,3930.44874023
180101,1501.46759277
180114,6926.73123047
180118,1278.19971924
180123,1097.61320557
180124,2744.73640625
180127,1574.70363525
180128,3123.55998535
180129,1536.83370605
180139,827.286411133
180145,2703.1663623
180148,1330.55151855
180149,2233.56164551
180179,874.914898682
180182,2629.2259375
180199,1255.54865479
180207,1368.59485352
180208,2302.1737207
180210,3160.19031738
180214,2201.51975098
180220,1461.34199951
180224,2093.2475708
180225,941.866223145
180227,5796.43523437
180233,1213.46112549
180240,5624.53748047
180241,3134.25313477
180248,2855.11307129
180261,836.231291504
180265,2359.08411621
180268,1107.37112305
180269,2802.42473633
180273,6449.14542969
180286,1706.23104248
180305,914.901125488
180308,1527.05871826
180313,5492.07390625
180316,1191.74820312
180322,3338.6622168
180329,2054.6773291
180346,6840.60292969
180349,1033.64240356
180351,1995.3180835
180352,957.936794434
180354,1590.5257373
180359,2918.96788574
180365,1359.54849854
180367,2294.43179199
180378,1505.58479248
180379,6351.18868164
180384,1935.01090576
180389,3581.84551758
180404,2518.3177002
180406,735.589935303
180409,2095.44561279
180415,1045.18120483
180416,3023.92498535
180419,2401.8681543
180422,1752.39200195
180428,4449.29183594
180443,3269.32347656
180448,2070.25673584
180452,1835.86930664
180460,1076.36232422
180463,3139.41963379
180465,1988.69151367
180472,3717.44317383
180498,733.856400146
180501,2810.6390625
180502,1906.19802246
180514,969.786739502
180517,5739.77424805
180526,3483.92735352
180529,2159.16734375
180536,2739.59946289
180537,7356.16541992
180541,1459.39704834
180543,4354.92546875
180545,3552.27479492
180551,1982.99090576
180561,4414.34144531
180565,1230.12062744
180572,747.583699951
180573,1576.42179199
180581,2351.46228516
180584,7342.64771484
180587,797.855159912
180588,2602.0630957
180594,1479.7606665
180597,5588.09238281
180614,1018.35642822
180619,1357.57481445
180620,681.855303955
180628,9126.49429688
180631,1589.59349121
180640,2116.87521973
180642,1882.42426514
180653,2133.85588379
180656,6935.66048828
180670,1322.41324463
180672,3836.43995605
180675,2187.74445801
180681,1161.0213501
180683,1999.9344165
180689,1605.1970459
180690,3170.07795898
180696,1910.92356934
180698,8141.21763672
180701,1419.4103418
180704,2624.48494141
180705,1291.65591309
180708,7139.8815918
180713,3840.35092773
180721,802.412169189
180722,1356.51917725
180726,1284.31136475
180729,2054.92902344
180731,3924.09773438
180743,4299.50384766
180747,4738.58623047
180749,6958.61953125
180750,3631.24648926
180751,7354.19666992
180760,5323.62255859
180764,1641.13916504
180767,2675.72494141
180768,4591.47839844
180772,1992.29642822
180773,2708.73982422
180779,1482.39279541
180786,2134.04041504
180788,6886.65782227
180789,1660.98162354
180797,9571.83996094
180800,2505.19861816
180804,1484.66806152
180808,3018.79230957
180811,2811.61521973
180812,1940.21669189
180821,1520.14355957
180824,1282.79112549
180828,2257.58975586
180835,3195.48951172
180838,3475.3252002
180839,1657.47459473
180842,1576.35375732
180843,785.516130371
180867,2020.41265381
180868,3733.89562988
180874,1822.05657471
180881,1563.86579346
180882,1432.95432861
180886,1232.50068848
180889,1247.51714111
180891,2378.67053223
180893,3835.53995117
180894,1312.84737305
180904,3478.7805127
180908,1062.6039917
180910,1276.77944092
180921,1620.95083984
180925,2900.31155762
180928,1667.15175537
180937,6700.17849609
180939,8522.98992187
180940,1807.31033447
180941,6489.31606445
180950,1877.57997803
180955,7349.89828125
180956,2618.50616211
180959,2191.46038574
180962,1677.75804443
180971,2292.52862305
180985,2519.29197754
181006,985.650041504
181018,1820.66915039
181023,3396.97465332
181025,3265.55629395
181033,2278.82190918
181039,4709.60448242
181040,1981.88236572
181046,928.926068115
181051,3021.05644531
181060,819.980354004
181064,1247.4788916
181072,2836.06844238
181073,1970.7085498
181077,4599.65636719
181082,1134.30344238
181087,6582.06708984
181089,11320.6196289
181093,1994.73428223
181099,1314.10013672
181112,920.223283691
181121,1827.35038574
181124,1946.80641602
181127,5647.96145508
181131,7329.35353516
181136,2861.91238281
181137,1204.82619141
181153,1191.04882568
181155,1040.65818848
181156,1435.14625488
181162,1961.04470459
181168,1271.41350342
181183,1577.98821045
181185,4375.37449219
181192,3036.22546875
181195,3742.05575684
181223,1130.73258545
181224,576.470743408
181225,1584.08753174
181226,2388.43260742
181227,4517.35738281
181238,7936.43789063
181239,2199.24290527
181243,1965.48890625
181246,6967.54386719
181249,2778.0775
181253,1063.9923291
181255,957.633995361
181256,2619.0395166
181263,4930.58728516
181266,3875.67474609
181269,917.67489502
181271,979.96631958
181276,1229.12747803
